Filename,Category,Predicted,Actual,Matched,Distance
1114,Concurrency_prepared,"[23, 24, 5, 6, 7, 8, 25, 11, 12, 26, 15, 16, 17, 27, 20, 21]","[24, 5, 6, 7, 8, 25, 11, 25, 12, 26, 15, 16, 26, 17, 27, 20, 21, 27]",False,0.8695652173913043
1114,Concurrency_prepared,"[21,  22,  2,  3,  4,  5,  6,  33,  34,  35,  37,  39,  40,  (,  25,  9,  10,  28,  13,  14,  15,  31,  18,  19,  ),  42,  43,  44]","[22, 3, 4, 5, 6, 24, 27, 30, 33, 34, 35, '(', 37, 25, 9, 25, 10, 39, 28, 13, 14, 28, 15, 40, 31, 18, 19, 31, 42, 43, 44, ')']",False,0.7484662576687117
1114,Concurrency_prepared,"[23,  24,  25,  26,  27,  29,  4,  5,  6,  7,  8,  30,  4,  5,  6,  7,  8,  32,  33,  35,  37,  (,  25,  10,  11,  12,  26,  14,  15,  16,  17,  27,  19,  20,  21,  25,  10,  11,  12,  26,  14,  15,  16,  17,  27,  19,  20,  21,  ),  39,  40]","[24, 29, 5, 6, 7, 8, 30, 5, 6, 7, 8, 32, 33, '(', 35, 25, 11, 25, 12, 26, 15, 16, 26, 17, 27, 20, 21, 27, 37, 25, 11, 25, 12, 26, 15, 16, 26, 17, 27, 20, 21, 27, 39, 40, ')']",False,0.7575757575757576
1114,Concurrency_prepared,"[23,  24,  4,  5,  6,  7,  8,  35,  36,  37,  39,  41,  42,  (,  27,  11,  12,  30,  15,  16,  17,  33,  20,  21,  ),  44,  45,  46]","[24, 5, 6, 7, 8, 26, 29, 32, 35, 36, 37, '(', 39, 27, 11, 27, 12, 41, 33, 20, 42, 30, 15, 16, 30, 17, 44, 45, 46, 21, 33, ')']",False,0.6545454545454545
1114,Concurrency_prepared,"[23,  24,  29,  4,  5,  6,  7,  8,  30,  4,  5,  6,  7,  8,  31,  4,  5,  6,  7,  8,  33,  34,  35,  37,  39,  40,  (,  25,  11,  12,  15,  16,  17,  20,  21,  25,  11,  12,  15,  16,  17,  20,  21,  25,  11,  12,  15,  16,  17,  20,  21,  ),  42,  43,  44]","[24, 29, 5, 6, 7, 8, 30, 5, 6, 7, 8, 31, 5, 6, 7, 8, 33, 34, 35, '(', 37, 25, 11, 25, 12, 26, 15, 16, 26, 17, 27, 20, 21, 27, 39, 25, 11, 25, 12, 26, 15, 16, 26, 17, 27, 20, 21, 27, 40, 25, 11, 25, 12, 26, 15, 16, 26, 17, 27, 20, 21, 27, 42, 43, 44, ')']",False,0.7818181818181819
1115,Concurrency_prepared,"[25,  26,  27,  28,  29,  30,  32,  (,  8,  9,  10,  19,  20,  11,  14,  15,  16,  22,  23,  17,  8,  9,  10,  19,  20,  11,  14,  15,  16,  22,  23,  17,  8,  9,  10,  19,  20,  11,  14,  15,  16,  22,  23,  17,  8,  9,  10,  19,  20,  11,  14,  15,  16,  22,  23,  17,  8,  9,  10,  19,  20,  11,  14,  15,  16,  22,  23,  17,  ),  33,  34]","[26, 27, 3, 4, 5, 28, 29, '(', 30, 8, 9, 10, 20, 11, 8, 9, 32, 14, 15, 16, 23, 17, 14, 15, 33, 10, 20, 11, 8, 9, 16, 23, 17, 14, 15, 10, 20, 11, 8, 9, 16, 23, 17, 14, 15, 10, 20, 11, 8, 9, 16, 23, 17, 14, 15, 10, 20, 11, 8, 16, 23, 17, 14, 34, ')']",False,0.031746031746031744
1115,Concurrency_prepared,"[28,  29,  30,  31,  32,  33,  35,  (,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  ),  36,  37]","[29, 30, 6, 7, 8, 31, 32, '(', 33, 11, 12, 13, 23, 14, 11, 12, 35, 17, 18, 19, 26, 20, 17, 18, 36, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 19, 26, 20, 17, 37, ')']",False,0.6827309236947792
1115,Concurrency_prepared,"[28,  29,  30,  31,  32,  33,  35,  (,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  ),  36,  37]","[29, 30, 6, 7, 8, 31, 32, '(', 33, 11, 12, 13, 23, 14, 11, 12, 35, 17, 18, 19, 26, 20, 17, 18, 36, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 37, 19, 26, 20, 17, ')']",False,0.024539877300613498
1115,Concurrency_prepared,"[28,  29,  30,  31,  32,  33,  35,  (,  11,  12,  13,  23,  14,  17,  18,  11,  12,  13,  23,  14,  19,  26,  20,  17,  18,  19,  26,  20,  ),  36,  37]","[29, 30, 6, 7, 8, 31, 32, '(', 33, 11, 12, 13, 23, 14, 11, 12, 35, 17, 18, 19, 26, 20, 17, 18, 36, 13, 23, 14, 11, 19, 26, 20, 17, 37, ')']",False,0.6243386243386243
1115,Concurrency_prepared,"[28,  29,  30,  31,  32,  33,  35,  (,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  11,  12,  13,  23,  14,  17,  18,  19,  26,  20,  ),  36,  37]","[29, 30, 6, 7, 8, 31, 32, '(', 33, 11, 12, 13, 23, 14, 11, 12, 35, 17, 18, 19, 26, 20, 17, 18, 36, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 19, 26, 20, 17, 37, ')']",False,0.017937219730941704
