Filename,Category,Predicted,Actual,Matched,Distance
1114,Concurrency_prepared,"[23, 24, 25, 11, 12, 26, 15, 16, 17, 27, 20, 21]","[24, 5, 6, 7, 8, 25, 11, 25, 12, 26, 15, 16, 26, 17, 27, 20, 21, 27]",False,0.8
1114,Concurrency_prepared,"[21, 22, 33, 34, 35, (, 37, 2, 3, 4, 5, 6, 9, 10, 39, 13, 40, 18, 14, 15, 19, 42, 43, 44, )]","[22, 3, 4, 5, 6, 24, 27, 30, 33, 34, 35, (, 37, 25, 9, 25, 10, 39, 28, 13, 14, 28, 15, 40, 31, 18, 19, 31, 42, 43, 44, )]",False,0.7264150943396226
1114,Concurrency_prepared,"[23, 24, 29, 30, 32, 33, (, 35, 4, 5, 6, 7, 8, 25, 10, 11, 12, 15, 16, 17, 20, 21, 37, 4, 5, 6, 7, 8, 25, 10, 11, 12, 15, 16, 17, 20, 21, 39, 40, )]","[24, 29, 5, 6, 7, 8, 30, 5, 6, 7, 8, 32, 33, (, 35, 25, 11, 25, 12, 26, 15, 16, 26, 17, 27, 20, 21, 27, 37, 25, 11, 25, 12, 26, 15, 16, 26, 17, 27, 20, 21, 27, 39, 40, )]",False,0.2996845425867508
1114,Concurrency_prepared,"[23, 24, 35, 36, 37, (, 39, 11, 12, 41, 20, 42, 15, 16, 17, 21, 44, 45, 46, )]","[24, 5, 6, 7, 8, 26, 29, 32, 35, 36, 37, (, 39, 27, 11, 27, 12, 41, 33, 20, 42, 30, 15, 16, 30, 17, 44, 45, 46, 21, 33, )]",False,0.7487437185929648
1114,Concurrency_prepared,"[23, 24, 29, 30, 31, 33, 34, 35, 37, 39, 40, (, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21, ), 42, 43, 44]","[24, 29, 5, 6, 7, 8, 30, 5, 6, 7, 8, 31, 5, 6, 7, 8, 33, 34, 35, (, 37, 25, 11, 25, 12, 26, 15, 16, 26, 17, 27, 20, 21, 27, 39, 25, 11, 25, 12, 26, 15, 16, 26, 17, 27, 20, 21, 27, 40, 25, 11, 25, 12, 26, 15, 16, 26, 17, 27, 20, 21, 27, 42, 43, 44, )]",False,0.24579831932773108
1115,Concurrency_prepared,"[26, 27, 28, 29, 30, 32, (, 8, 9, 10, 20, 11, 14, 15, 16, 23, 17, 8, 9, 10, 20, 11, 14, 15, 16, 23, 17, 8, 9, 10, 20, 11, 14, 15, 16, 23, 17, 8, 9, 10, 20, 11, 14, 15, 16, 23, 17, 8, 9, 10, 20, 11, 14, 15, 16, 23, 17, 33, 34, )]","[26, 27, 3, 4, 5, 28, 29, (, 30, 8, 9, 10, 20, 11, 8, 9, 32, 14, 15, 16, 23, 17, 14, 15, 33, 10, 20, 11, 8, 9, 16, 23, 17, 14, 15, 10, 20, 11, 8, 9, 16, 23, 17, 14, 15, 10, 20, 11, 8, 9, 16, 23, 17, 14, 15, 10, 20, 11, 8, 16, 23, 17, 14, 34, )]",False,0.31422505307855625
1115,Concurrency_prepared,"[28, 29, 30, 31, 32, 33, 35, (, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 36, 37, )]","[29, 30, 6, 7, 8, 31, 32, (, 33, 11, 12, 13, 23, 14, 11, 12, 35, 17, 18, 19, 26, 20, 17, 18, 36, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 19, 26, 20, 17, 37, )]",False,0.3898809523809524
1115,Concurrency_prepared,"[28, 29, 30, 31, 32, 33, 35, (, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 36, 37, )]","[29, 30, 6, 7, 8, 31, 32, (, 33, 11, 12, 13, 23, 14, 11, 12, 35, 17, 18, 19, 26, 20, 17, 18, 36, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 37, 19, 26, 20, 17, )]",False,0.3856707317073171
1115,Concurrency_prepared,"[29, 30, 31, 32, 33, 35, (, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 36, 37, )]","[29, 30, 6, 7, 8, 31, 32, (, 33, 11, 12, 13, 23, 14, 11, 12, 35, 17, 18, 19, 26, 20, 17, 18, 36, 13, 23, 14, 11, 19, 26, 20, 17, 37, )]",False,0.18253968253968253
1115,Concurrency_prepared,"[28, 29, 30, 31, 32, 33, 35, (, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 11, 12, 13, 23, 14, 17, 18, 19, 26, 20, 36, 37, )]","[29, 30, 6, 7, 8, 31, 32, (, 33, 11, 12, 13, 23, 14, 11, 12, 35, 17, 18, 19, 26, 20, 17, 18, 36, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 12, 19, 26, 20, 17, 18, 13, 23, 14, 11, 19, 26, 20, 17, 37, )]",False,0.03459821428571429
