Filename,Category,Predicted,Actual,Matched,Distance
Account_2,OOP_prepared,"[85, 2, 3, 4, 6, 7, 43, 44, 45, 46, 86, 73, 76, 77]","[85, 3, 4, 5, 6, 7, 44, 45, 46, 86, 74, 77, 78]",False,0.8041237113402062
Account_2,OOP_prepared,"[85, 2, 3, 4, 6, 7, 43, 44, 45, 46, 86, 73, 74, 75]","[85, 3, 4, 5, 6, 7, 44, 45, 46, 86, 74, 75, 78]",False,0.8144329896907216
Account_2,OOP_prepared,"[85, 2, 3, 4, 6, 7, 86, 2, 3, 4, 6, 7, 87, 2, 3, 4, 6, 7, 89, 43, 44, 45, 46, 90, 43, 44, 45, 46, 91, 43, 44, 45, 46, 94, 73, 76, 77, 95, 69, 70, 96, 73, 76, 77, 97, 69, 70, 98, 73, 76, 77, 101, 69, 70, 102, 73, 76, 77, 103, 69, 70]","[85, 3, 4, 5, 6, 7, 86, 3, 4, 5, 6, 7, 87, 3, 4, 5, 6, 7, 89, 44, 45, 46, 90, 44, 45, 46, 91, 44, 45, 46, 94, 74, 77, 78, 95, 70, 71, 96, 74, 75, 78, 97, 70, 71, 98, 74, 77, 78, 101, 33, 70, 71, 102, 33, 74, 77, 78, 103, 33, 70, 71]",False,0.09503239740820735
Account_2,OOP_prepared,"[86, 2, 3, 4, 6, 7, 87, 2, 3, 4, 6, 7, 88, 2, 3, 4, 6, 7, 90, 43, 44, 45, 46, 91, 43, 44, 45, 46, 92, 43, 44, 45, 46, 96, 73, 74, 97, 69, 70, 100, 73, 76, 77, 101, 69, 70]","[86, 3, 4, 5, 6, 7, 87, 3, 4, 5, 6, 7, 88, 3, 4, 5, 6, 7, 90, 44, 45, 46, 91, 44, 45, 46, 92, 44, 45, 46, 95, 96, 74, 77, 78, 97, 33, 70, 71, 100, 74, 77, 78, 101, 70, 71]",False,0.12316715542521994
Account_2,OOP_prepared,"[86, 2, 3, 4, 5, 6, 7, 87, 2, 3, 4, 5, 6, 7, 88, 2, 3, 4, 5, 6, 7, 90, 43, 44, 45, 46, 91, 43, 44, 45, 46, 92, 43, 44, 45, 46, 95, 69, 70, 96, 73, 77, 97, 69, 70, 101, 73, 77, 102, 69, 70, 105, 69, 70, 106, 73, 77]","[86, 3, 4, 5, 6, 7, 87, 3, 4, 5, 6, 7, 88, 3, 4, 5, 6, 7, 90, 44, 45, 46, 91, 44, 45, 46, 92, 44, 45, 46, 95, 33, 70, 71, 96, 74, 77, 78, 97, 33, 70, 71, 100, 101, 74, 77, 78, 102, 33, 70, 71, 105, 70, 71, 106, 74, 77, 78]",False,0.23218390804597702
Account,OOP_prepared,"[49, 50, 51, 37, 38, 39]","[49, 3, 4, 5, 50, 3, 4, 5, 51, 37, 38, 39, 42]",False,0.6811594202898551
Account,OOP_prepared,"[51, 2, 3, 4, 5, 52, 2, 3, 4, 5, 53, 2, 3, 4, 5, 56, 25, 26, 27, 57, 25, 26, 27, 58, 25, 26, 27, 61, 36, 37, 38, 39, 42, 62, 36, 37, 38, 39, 42, 64, 29, 30, 31, 34, 65, 29, 30, 31, 34, 66, 29, 30, 31, 34]","[51, 3, 4, 5, 52, 3, 4, 5, 53, 3, 4, 5, 56, 26, 27, 57, 26, 27, 58, 26, 27, 61, 37, 38, 39, 42, 62, 37, 38, 39, 42, 64, 30, 31, 34, 65, 30, 33, 34, 66, 30, 31, 34]",False,0.5765027322404371
Account,OOP_prepared,"[49, 50, 51, 54, 30, 31, 34, 55, 30, 33, 34, 56, 30, 31, 34]","[49, 3, 4, 5, 50, 3, 4, 5, 51, 3, 4, 5, 54, 30, 33, 34, 55, 30, 33, 34, 56, 30, 31, 34]",False,0.8082191780821918
Account,OOP_prepared,"[49, 3, 4, 5, 50, 3, 4, 5, 51, 3, 4, 5, 54, 26, 55, 26, 56, 26, 59, 30, 31, 60, 30, 31, 61, 30, 31, 64, 30, 33]","[49, 3, 4, 5, 50, 3, 4, 5, 51, 3, 4, 5, 54, 26, 27, 55, 26, 27, 56, 26, 27, 59, 30, 31, 34, 60, 30, 31, 34, 61, 30, 31, 34, 64, 30, 33, 34]",False,0.5502008032128514
Account,OOP_prepared,"[51, 52, 55, 26, 58, 30, 31, 61, 30, 32, 33, 64, 37, 38, 39, 67, 37, 32, 33, 70, 71, 74, 75, 78, 79]","[51, 3, 4, 5, 52, 3, 4, 5, 55, 26, 27, 58, 30, 31, 34, 61, 30, 33, 34, 64, 37, 38, 39, 42, 67, 37, 41, 42, 70, 11, 71, 8, 74, 17, 75, 14, 78, 23, 79, 20]",False,0.7658730158730159
AnimalAbstract,OOP_prepared,"[45, 46, 47, 19]","[45, 10, 46, 23, 47, 19]",False,0.7948717948717948
AnimalAbstract,OOP_prepared,"[46, 47, 48, 31, 19]","[46, 23, 47, 10, 48, 32]",False,0.6976744186046512
AnimalAbstract,OOP_prepared,"[45, 46, 47, 31, 19]","[45, 23, 46, 23, 47, 32]",False,0.6976744186046512
AnimalAbstract,OOP_prepared,"[44, 45, 46, 47, 48]","[45, 46, 47, 48]",False,0.8857142857142857
AnimalAbstract,OOP_prepared,"[45, 46, 47, 31, 19, 48, 49, 50, 51]","[45, 36, 46, 23, 47, 32, 48, 49, 50, 51]",False,0.8266666666666667
Animals,OOP_prepared,"[43, 18, 19, 10, 11, 2, 3, 44, 24, 14, 6, 45, 22]","[43, 19, 11, 3, 44, 25, 14, 6, 45, 22]",False,0.8604651162790697
Animals,OOP_prepared,"[43, 29, 30, 44, 38, 5, 6, 45, 32]","[43, 30, 11, 3, 44, 39, 14, 6, 45, 33]",False,0.8450704225352113
Animals,OOP_prepared,"[43, 29, 30, 44, 29, 30, 45, 35, 36]","[43, 30, 11, 3, 44, 30, 11, 3, 45, 36]",False,0.6986301369863014
Animals,OOP_prepared,"[43, 18, 19, 10, 11, 2, 3, 44, 24, 14, 6, 45, 10, 11, 2, 3, 46, 14, 6]","[43, 19, 11, 3, 44, 25, 14, 6, 45, 11, 3, 46, 14, 6]",False,0.8429752066115702
Animals,OOP_prepared,"[43, 2, 3, 44, 5, 6, 45, 2, 3, 46, 5, 6]","[43, 3, 44, 6, 45, 3, 46, 6]",False,0.8208955223880597
Animal,OOP_prepared,"[49, 10, 11, 50, 10, 11, 51, 19, 20]","[49, 11, 3, 50, 11, 3, 51, 20]",False,0.8461538461538461
Animal,OOP_prepared,"[49, 10, 11, 50, 24, 25, 51, 19, 20]","[49, 11, 3, 50, 25, 11, 3, 51, 20]",False,0.8115942028985508
Animal,OOP_prepared,"[49, 24, 25, 50, 24, 25, 51, 33]","[49, 25, 11, 3, 50, 25, 11, 3, 51, 34]",False,0.8115942028985508
Animal,OOP_prepared,"[49, 50, 51, 45]","[49, 39, 3, 50, 51, 45]",False,0.8157894736842105
Animal,OOP_prepared,"[49, 50, 51, 52, 53]","[49, 3, 50, 51, 6, 52, 53]",False,0.8666666666666667
Ball,OOP_prepared,"[54, 2, 3, 4, 5, 6, 7, 55, 39, 40, 41, 56, 49, 50]","[54, 3, 4, 5, 6, 7, 55, 40, 41, 56, 50]",False,0.875
Ball,OOP_prepared,"[53, 54, 40, 41, 55, 56, 44, 57, 47, 58, 40, 41]","[53, 3, 4, 5, 6, 7, 54, 40, 41, 55, 50, 56, 44, 57, 47, 58, 40, 41]",False,0.8333333333333334
Ball,OOP_prepared,"[54, 55, 43, 56, 40, 41, 57, 46, 58, 40, 41, 59]","[54, 3, 4, 5, 6, 7, 55, 44, 56, 40, 41, 57, 47, 58, 40, 41, 59, 50]",False,0.8157894736842105
Ball,OOP_prepared,[],"[54, 3, 4, 5, 6, 7, 55, 56, 40, 41, 55, 56, 40, 41, 55, 56, 40, 41, 55, 57, 44, 58, 40, 41, 59, 47, 60, 50]",False,0.0
Ball,OOP_prepared,[],"[55, 3, 4, 5, 6, 7, 56, 50, 57, 40, 41, 58, 50]",False,0.0
Book1_,OOP_prepared,"[71, 36, 37, 38, 2, 3, 4, 5, 6, 39, 40, 72, 66, 31]","[71, 3, 4, 5, 6, 37, 38, 39, 40, 72, 67, 32]",False,0.7340425531914894
Book1_,OOP_prepared,"[71, 2, 3, 4, 5, 6, 72, 36, 37, 38, 39, 40, 73, 66, 11, 31]","[71, 3, 4, 5, 6, 72, 37, 38, 39, 40, 73, 67, 32]",False,0.8773584905660378
Book1_,OOP_prepared,"[71, 2, 3, 4, 5, 6, 72, 36, 37, 38, 39, 40, 73, 63, 74, 66]","[71, 3, 4, 5, 6, 72, 37, 38, 39, 40, 73, 64, 74, 67, 32]",False,0.8859649122807017
Book1_,OOP_prepared,"[71, 3, 4, 5, 6, 72, 37, 38, 39, 40, 73, 45, 46, 74, 57, 58, 75, 66, 67]","[71, 3, 4, 5, 6, 72, 37, 38, 39, 40, 73, 46, 74, 58, 75, 67, 32]",False,0.9185185185185185
Book1_,OOP_prepared,"[71, 3, 4, 5, 6, 72, 37, 38, 39, 40, 73, 63, 74, 57, 75, 66]","[71, 3, 4, 5, 6, 72, 37, 38, 39, 40, 73, 64, 74, 58, 75, 67, 32]",False,0.943089430894309
Book_2,OOP_prepared,"[75, 2, 3, 4, 5, 6, 2, 3, 4, 5, 6, 36, 37, 38, 39, 40, 76, 66, 10, 11, 10, 11]","[75, 3, 4, 5, 6, 3, 4, 5, 6, 37, 38, 39, 40, 76, 67, 67, 11, 67, 11, 67]",False,0.7651006711409396
Book_2,OOP_prepared,"[75, 3, 4, 5, 6, 76, 37, 38, 39, 40, 77, 70, 31, 11, 43, 71, 78, 67, 11]","[75, 3, 4, 5, 6, 76, 37, 38, 39, 40, 77, 70, 70, 32, 70, 71, 78, 67, 67, 11, 67]",False,0.9072847682119205
